REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,OBS_VALUE
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2013,57.4
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2014,56.1
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2015,54.3
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2016,52.8
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2017,51.7
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2018,51.4
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2019,51.4
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2020,50.5
FIN,Finland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2021,50.2
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2013,0.8
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2014,0.9
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2015,0.9
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2016,1
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2017,1
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2018,1.1
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2019,1.2
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2020,1.2
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2021,1.3
TUR,Türkiye,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01B,"Antiarrhythmics, Class I and III",2022,1.5
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2013,12.7
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2014,13.4
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2015,12.7
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2016,12.2
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2017,11.4
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2018,11.8
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2019,12.2
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2020,11.8
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2021,11.7
DEU,Germany,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N06A,Antidepressants,2022,11.8
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2013,11.8
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2014,11.4
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2015,11.3
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2016,11.7
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2017,11.8
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2018,12.1
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2019,12.5
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2020,12.3
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2021,12
SWE,Sweden,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",H,"Systemic hormonal preparations, excluding sex hormones and insulins",2022,12.2
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2013,9.6
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2014,8.9
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2015,8.7
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2016,8.9
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2017,8.1
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2018,8.3
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2019,8.6
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2020,8.3
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2021,8.3
SVN,Slovenia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2022,8.8
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2013,19.2
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2014,19.2
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2015,18.8
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2016,18.6
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2017,18.5
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2018,18.5
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2019,19
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2020,19.6
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2021,19.2
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2022,19.1
LVA,Latvia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2023,19.3
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2013,104
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2014,110.8
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2015,117
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2016,124.7
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2017,125.1
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2018,126.4
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2019,128.3
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2020,128.8
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2021,128.5
NLD,Netherlands,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A02B,Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),2022,126.5
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2013,65.3
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2014,64.6
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2015,65.6
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2016,64.1
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2017,65
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2018,61.5
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2019,60.4
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2020,59
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2021,58.4
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C07,Beta blocking agents,2022,59.6
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2013,1.4
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2014,1.3
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2015,1.2
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2016,1.1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2017,1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2018,0.9
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2019,0.9
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2020,1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2021,0.9
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C01A,Cardiac glycosides,2022,0.8
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2013,116.4
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2014,116.3
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2015,117.3
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2016,113.5
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2017,107.6
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2018,104.1
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2019,104.3
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2020,103.5
LUX,Luxembourg,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C10,Lipid modifying agents,2022,99.4
NLD,Netherlands,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N02,Analgesics,2013,11.1
NLD,Netherlands,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",N02,Analgesics,2014,10.5
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2013,58.9
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2014,57.5
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2015,56
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2016,55.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2017,53.9
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2018,53.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2019,53.7
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2020,54
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2021,53.1
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2022,52.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C08,Calcium channel blockers,2023,52.2
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2013,24.7
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2014,24.6
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2015,25.2
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2016,26.3
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2017,27.1
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2018,29.6
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2019,30.6
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2020,34.6
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2021,36.2
KOR,Korea,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C09,Agents acting on the Renin-Angiotensin system,2022,40.5
MEX,Mexico,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",B,Blood and blood forming organs,2013,2.4
MEX,Mexico,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",B,Blood and blood forming organs,2014,2.3
MEX,Mexico,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",B,Blood and blood forming organs,2015,2.3
MEX,Mexico,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",B,Blood and blood forming organs,2016,1.7
